"PO Item buyer","PO Supplier","Supplier Name","PO Number","PO Line","Item Number","Received Qty","Standard Pack","Transport Days","Start Effective Date","PO Release ID","Active/Closed","Duplicate PO Line","Dual Supplier","Transport Days Check","Inactive_Release_Check","Schedule Release ID","Schedule release Date","Schedule Qty","schd_fc_qual","schd_interval","Schedule Cum Qty","schd__chr02","schd__dte02","schd_upd_qty"
"","401591","Coba Automotive Srl","55110836","1","7053223-N_TS","27000.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","","","20251205-001","04/05/2026 00:00:00","2344.0000000000","P","W","35968.0000000000","","04/05/2026 00:00:00","0.0000000000"
"","401591","Coba Automotive Srl","55110836","1","7053223-N_TS","27000.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","","","20251205-001","11/05/2026 00:00:00","2112.0000000000","P","W","38080.0000000000","","11/05/2026 00:00:00","0.0000000000"
"","401591","Coba Automotive Srl","55110836","1","7053223-N_TS","27000.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","","","20251205-001","18/05/2026 00:00:00","1716.0000000000","P","W","39796.0000000000","","18/05/2026 00:00:00","0.0000000000"
"","401591","Coba Automotive Srl","55110836","1","7053223-N_TS","27000.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","","","20251205-001","25/05/2026 00:00:00","2120.0000000000","P","W","41916.0000000000","","25/05/2026 00:00:00","0.0000000000"
"","401591","Coba Automotive Srl","55110836","1","7053223-N_TS","27000.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","","","20251205-001","01/06/2026 00:00:00","2624.0000000000","P","W","44540.0000000000","","01/06/2026 00:00:00","0.0000000000"
"","401591","Coba Automotive Srl","55110836","1","7053223-N_TS","27000.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","","","20251205-001","08/06/2026 00:00:00","2924.0000000000","P","W","47464.0000000000","","08/06/2026 00:00:00","0.0000000000"
"","401591","Coba Automotive Srl","55110836","1","7053223-N_TS","27000.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","","","20251205-001","23/03/2026 00:00:00","2196.0000000000","P","W","22460.0000000000","","23/03/2026 00:00:00","0.0000000000"
"","401591","Coba Automotive Srl","55110836","1","7053223-N_TS","27000.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","","","20251205-001","30/03/2026 00:00:00","2404.0000000000","P","W","24864.0000000000","","30/03/2026 00:00:00","0.0000000000"
"","401591","Coba Automotive Srl","55110836","1","7053223-N_TS","27000.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","","","20251205-001","06/04/2026 00:00:00","2172.0000000000","P","W","27036.0000000000","","06/04/2026 00:00:00","0.0000000000"
"","401591","Coba Automotive Srl","55110836","1","7053223-N_TS","27000.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","","","20251205-001","13/04/2026 00:00:00","1932.0000000000","P","W","28968.0000000000","","13/04/2026 00:00:00","0.0000000000"
"","401591","Coba Automotive Srl","55110836","1","7053223-N_TS","27000.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","","","20251205-001","20/04/2026 00:00:00","1820.0000000000","P","W","30788.0000000000","","20/04/2026 00:00:00","0.0000000000"
"","401591","Coba Automotive Srl","55110836","1","7053223-N_TS","27000.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","","","20251205-001","27/04/2026 00:00:00","2836.0000000000","P","W","33624.0000000000","","27/04/2026 00:00:00","0.0000000000"
"","401591","Coba Automotive Srl","55110836","1","7053223-N_TS","27000.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","","","20251205-001","09/03/2026 00:00:00","940.0000000000","P","W","18940.0000000000","","09/03/2026 00:00:00","0.0000000000"
"","401591","Coba Automotive Srl","55110836","1","7053223-N_TS","27000.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","","","20251205-001","16/03/2026 00:00:00","1324.0000000000","P","W","20264.0000000000","","16/03/2026 00:00:00","0.0000000000"
"","416381","SEIREN Hungary Kft.","55110837","1","6177387-140020_N","0.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","","","","","","","","",""
"","416381","SEIREN Hungary Kft.","55110837","2","6177387-140030_N","0.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","","","","","","","","",""
"","416381","SEIREN Hungary Kft.","55110837","3","6743055-140020_N","0.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","","","","","","","","",""
"","416381","SEIREN Hungary Kft.","55110837","4","6743055-140030_N","0.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","","","","","","","","",""
"","416381","SEIREN Hungary Kft.","55110837","5","6743075-140020_N","0.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","","","","","","","","",""
"","416381","SEIREN Hungary Kft.","55110837","6","6743075-140030_N","414.9500000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","","","","","","","","",""
"","416381","SEIREN Hungary Kft.","55110837","7","7087219-140030_N","0.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","","","","","","","","",""
"","416381","SEIREN Hungary Kft.","55110837","8","7099315-140030_N","459.0900000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","23/02/2026 00:00:00","120.0000000000","P","w","939.0900000000","","","120.0000000000"
"","416381","SEIREN Hungary Kft.","55110837","8","7099315-140030_N","459.0900000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","08/12/2025 00:00:00","60.0000000000","P","w","519.0900000000","","","60.0000000000"
"","416381","SEIREN Hungary Kft.","55110837","8","7099315-140030_N","459.0900000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","15/12/2025 00:00:00","60.0000000000","P","w","579.0900000000","","","60.0000000000"
"","416381","SEIREN Hungary Kft.","55110837","8","7099315-140030_N","459.0900000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","05/01/2026 00:00:00","120.0000000000","P","w","699.0900000000","","","120.0000000000"
"","416381","SEIREN Hungary Kft.","55110837","8","7099315-140030_N","459.0900000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","26/01/2026 00:00:00","120.0000000000","P","w","819.0900000000","","","120.0000000000"
"","416381","SEIREN Hungary Kft.","55110837","9","6177389-20_N","900.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","08/12/2025 00:00:00","300.0000000000","P","w","900.0000000000","","","300.0000000000"
"","416381","SEIREN Hungary Kft.","55110837","9","6177389-20_N","900.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","15/12/2025 00:00:00","300.0000000000","P","w","1200.0000000000","","","300.0000000000"
"","416381","SEIREN Hungary Kft.","55110837","9","6177389-20_N","900.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","05/01/2026 00:00:00","600.0000000000","P","w","1800.0000000000","","","600.0000000000"
"","416381","SEIREN Hungary Kft.","55110837","9","6177389-20_N","900.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","26/01/2026 00:00:00","900.0000000000","P","w","2700.0000000000","","","900.0000000000"
"","416381","SEIREN Hungary Kft.","55110837","9","6177389-20_N","900.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","23/02/2026 00:00:00","900.0000000000","P","w","3600.0000000000","","","900.0000000000"
"","416381","SEIREN Hungary Kft.","55110837","10","6462421-20_N","1083.6000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","23/02/2026 00:00:00","1200.0000000000","P","w","5703.6000000000","","","1200.0000000000"
"","416381","SEIREN Hungary Kft.","55110837","10","6462421-20_N","1083.6000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","09/03/2026 00:00:00","1200.0000000000","P","w","6903.6000000000","","","1200.0000000000"
"","416381","SEIREN Hungary Kft.","55110837","10","6462421-20_N","1083.6000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","08/12/2025 00:00:00","600.0000000000","P","w","1203.6000000000","","","600.0000000000"
"","416381","SEIREN Hungary Kft.","55110837","10","6462421-20_N","1083.6000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","15/12/2025 00:00:00","600.0000000000","P","w","1803.6000000000","","","600.0000000000"
"","416381","SEIREN Hungary Kft.","55110837","10","6462421-20_N","1083.6000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","05/01/2026 00:00:00","900.0000000000","P","w","2703.6000000000","","","900.0000000000"
"","416381","SEIREN Hungary Kft.","55110837","10","6462421-20_N","1083.6000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","26/01/2026 00:00:00","1800.0000000000","P","w","4503.6000000000","","","1800.0000000000"
"","407418","REFIMA s. r. o.","55110838","1","108871-N_N","48000.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","NOK","","20251204-001","02/03/2026 00:00:00","10000.0000000000","P","w","58000.0000000000","","","10000.0000000000"
"","420401","GUANGZHOU GKI CAR","55110839","1","6480044-20_N","3456.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","09/02/2026 00:00:00","6912.0000000000","P","w","24192.0000000000","P","09/02/2026 00:00:00","6912.0000000000"
"","420401","GUANGZHOU GKI CAR","55110839","1","6480044-20_N","3456.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","09/03/2026 00:00:00","6912.0000000000","P","w","31104.0000000000","P","09/03/2026 00:00:00","6912.0000000000"
"","420401","GUANGZHOU GKI CAR","55110839","1","6480044-20_N","3456.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","01/12/2025 00:00:00","6912.0000000000","P","w","10368.0000000000","","","6912.0000000000"
"","420401","GUANGZHOU GKI CAR","55110839","1","6480044-20_N","3456.0000000000","1","0.0000000000","09/07/2025 00:00:00","20251204-001","Active","","","","","20251204-001","29/12/2025 00:00:00","6912.0000000000","P","w","17280.0000000000","","","6912.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","05/01/2026 00:00:00","54.0000000000","P","W","1390.4700000000","","05/01/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","12/01/2026 00:00:00","318.0000000000","P","W","1708.4700000000","","12/01/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","19/01/2026 00:00:00","314.0000000000","P","W","2022.4700000000","","19/01/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","05/10/2026 00:00:00","2042.0000000000","P","M","17888.4700000000","","05/10/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","02/11/2026 00:00:00","1025.0000000000","P","M","18913.4700000000","","02/11/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","01/06/2026 00:00:00","504.0000000000","P","W","8984.4700000000","","01/06/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","08/06/2026 00:00:00","595.0000000000","P","W","9579.4700000000","","08/06/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","15/06/2026 00:00:00","482.0000000000","P","W","10061.4700000000","","15/06/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","06/07/2026 00:00:00","1255.0000000000","P","M","11316.4700000000","","06/07/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","03/08/2026 00:00:00","2166.0000000000","P","M","13482.4700000000","","03/08/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","07/09/2026 00:00:00","2364.0000000000","P","M","15846.4700000000","","07/09/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","20/04/2026 00:00:00","325.0000000000","P","W","6405.4700000000","","20/04/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","27/04/2026 00:00:00","519.0000000000","P","W","6924.4700000000","","27/04/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","04/05/2026 00:00:00","427.0000000000","P","W","7351.4700000000","","04/05/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","11/05/2026 00:00:00","379.0000000000","P","W","7730.4700000000","","11/05/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","18/05/2026 00:00:00","363.0000000000","P","W","8093.4700000000","","18/05/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","25/05/2026 00:00:00","387.0000000000","P","W","8480.4700000000","","25/05/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","09/03/2026 00:00:00","374.0000000000","P","W","4303.4700000000","","09/03/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","16/03/2026 00:00:00","241.0000000000","P","W","4544.4700000000","","16/03/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","23/03/2026 00:00:00","362.0000000000","P","W","4906.4700000000","","23/03/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","30/03/2026 00:00:00","443.0000000000","P","W","5349.4700000000","","30/03/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","06/04/2026 00:00:00","371.0000000000","P","W","5720.4700000000","","06/04/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","13/04/2026 00:00:00","360.0000000000","P","W","6080.4700000000","","13/04/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","26/01/2026 00:00:00","320.0000000000","P","W","2342.4700000000","","26/01/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","02/02/2026 00:00:00","318.0000000000","P","W","2660.4700000000","","02/02/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","09/02/2026 00:00:00","312.0000000000","P","W","2972.4700000000","","09/02/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","16/02/2026 00:00:00","342.0000000000","P","W","3314.4700000000","","16/02/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","23/02/2026 00:00:00","267.0000000000","P","W","3581.4700000000","","23/02/2026 00:00:00","0.0000000000"
"","321825","Aunde Italia spa","55110840","1","6694188-180020_TS","1336.4700000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","02/03/2026 00:00:00","348.0000000000","P","W","3929.4700000000","","02/03/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","1","6694190-140096_TS","931.1000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","16/03/2026 00:00:00","11.0000000000","P","W","942.1000000000","","16/03/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","1","6694190-140096_TS","931.1000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","23/03/2026 00:00:00","97.0000000000","P","W","1039.1000000000","","23/03/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","1","6694190-140096_TS","931.1000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","30/03/2026 00:00:00","121.0000000000","P","W","1160.1000000000","","30/03/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","1","6694190-140096_TS","931.1000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","03/08/2026 00:00:00","593.0000000000","P","M","3385.1000000000","","03/08/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","1","6694190-140096_TS","931.1000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","07/09/2026 00:00:00","647.0000000000","P","M","4032.1000000000","","07/09/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","1","6694190-140096_TS","931.1000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","05/10/2026 00:00:00","564.0000000000","P","M","4596.1000000000","","05/10/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","1","6694190-140096_TS","931.1000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","02/11/2026 00:00:00","288.0000000000","P","M","4884.1000000000","","02/11/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","1","6694190-140096_TS","931.1000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","18/05/2026 00:00:00","97.0000000000","P","W","1906.1000000000","","18/05/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","1","6694190-140096_TS","931.1000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","25/05/2026 00:00:00","104.0000000000","P","W","2010.1000000000","","25/05/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","1","6694190-140096_TS","931.1000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","01/06/2026 00:00:00","138.0000000000","P","W","2148.1000000000","","01/06/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","1","6694190-140096_TS","931.1000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","08/06/2026 00:00:00","161.0000000000","P","W","2309.1000000000","","08/06/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","1","6694190-140096_TS","931.1000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","15/06/2026 00:00:00","132.0000000000","P","W","2441.1000000000","","15/06/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","1","6694190-140096_TS","931.1000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","06/07/2026 00:00:00","351.0000000000","P","M","2792.1000000000","","06/07/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","1","6694190-140096_TS","931.1000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","06/04/2026 00:00:00","98.0000000000","P","W","1258.1000000000","","06/04/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","1","6694190-140096_TS","931.1000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","13/04/2026 00:00:00","94.0000000000","P","W","1352.1000000000","","13/04/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","1","6694190-140096_TS","931.1000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","20/04/2026 00:00:00","94.0000000000","P","W","1446.1000000000","","20/04/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","1","6694190-140096_TS","931.1000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","27/04/2026 00:00:00","140.0000000000","P","W","1586.1000000000","","27/04/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","1","6694190-140096_TS","931.1000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","04/05/2026 00:00:00","114.0000000000","P","W","1700.1000000000","","04/05/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","1","6694190-140096_TS","931.1000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","11/05/2026 00:00:00","109.0000000000","P","W","1809.1000000000","","11/05/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","2","6831417-140096_TS","388.5000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","30/03/2026 00:00:00","34.0000000000","P","W","422.5000000000","","30/03/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","2","6831417-140096_TS","388.5000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","06/04/2026 00:00:00","34.0000000000","P","W","456.5000000000","","06/04/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","2","6831417-140096_TS","388.5000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","25/05/2026 00:00:00","39.0000000000","P","W","711.5000000000","","25/05/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","2","6831417-140096_TS","388.5000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","01/06/2026 00:00:00","48.0000000000","P","W","759.5000000000","","01/06/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","2","6831417-140096_TS","388.5000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","08/06/2026 00:00:00","52.0000000000","P","W","811.5000000000","","08/06/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","2","6831417-140096_TS","388.5000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","15/06/2026 00:00:00","43.0000000000","P","W","854.5000000000","","15/06/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","2","6831417-140096_TS","388.5000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","06/07/2026 00:00:00","115.0000000000","P","M","969.5000000000","","06/07/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","2","6831417-140096_TS","388.5000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","03/08/2026 00:00:00","201.0000000000","P","M","1170.5000000000","","03/08/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","2","6831417-140096_TS","388.5000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","13/04/2026 00:00:00","29.0000000000","P","W","485.5000000000","","13/04/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","2","6831417-140096_TS","388.5000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","20/04/2026 00:00:00","34.0000000000","P","W","519.5000000000","","20/04/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","2","6831417-140096_TS","388.5000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","27/04/2026 00:00:00","47.0000000000","P","W","566.5000000000","","27/04/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","2","6831417-140096_TS","388.5000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","04/05/2026 00:00:00","39.0000000000","P","W","605.5000000000","","04/05/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","2","6831417-140096_TS","388.5000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","11/05/2026 00:00:00","34.0000000000","P","W","639.5000000000","","11/05/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","2","6831417-140096_TS","388.5000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","18/05/2026 00:00:00","33.0000000000","P","W","672.5000000000","","18/05/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","2","6831417-140096_TS","388.5000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","07/09/2026 00:00:00","217.0000000000","P","M","1387.5000000000","","07/09/2026 00:00:00","0.0000000000"
"","324587","MIKO SRL","55110841","2","6831417-140096_TS","388.5000000000","1","0.0000000000","09/07/2025 00:00:00","20251205-001","Active","","","NOK","","20251205-001","05/10/2026 00:00:00","188.0000000000","P","M","1575.5000000000","","05/10/2026 00:00:00","0.0000000000"
